DATE,CO,NO,NO2,O3,T,RH,P,G,PM1.0,PM2.5,PM10,WD,WS
2019-11-17 03:58:00,291.4,6.3,0.9,20.9,23.4,47.2,1017.0,1083.0,0.6,0.6,0.6,212.6,0.0
2019-11-17 04:08:00,298.2,6.9,1.1,17.0,23.4,47.1,1017.0,1090.0,0.5,0.7,0.7,212.6,0.0
2019-11-17 04:18:00,299.9,6.0,1.6,16.9,23.4,47.1,1017.0,1084.3,0.6,0.8,0.8,212.6,0.0
2019-11-17 04:28:00,306.5,5.9,2.5,17.9,23.3,47.3,1017.0,1073.4,0.6,0.7,0.8,212.6,0.0
2019-11-17 04:38:00,295.2,5.5,1.2,17.8,23.4,47.1,1017.0,1087.8,0.6,0.7,0.7,212.6,0.0
2019-11-17 04:48:00,296.2,5.6,1.3,19.1,23.4,47.0,1016.9,1085.2,0.4,0.6,0.6,212.6,0.0
2019-11-17 04:58:00,293.2,6.7,0.9,21.3,23.4,47.0,1017.0,1089.4,0.6,0.7,0.7,212.6,0.0
2019-11-17 05:08:00,298.3,7.0,2.2,17.8,23.3,46.9,1016.9,1083.5,0.6,0.9,0.9,212.6,0.0
2019-11-17 05:18:00,293.8,6.6,-0.1,19.6,23.3,46.9,1016.8,1099.6,0.6,0.8,0.8,212.6,0.0
2019-11-17 05:28:00,281.0,7.6,2.1,18.0,23.3,46.8,1016.9,1096.2,0.6,0.6,0.7,212.6,0.0
2019-11-17 05:38:00,284.9,8.7,0.9,19.6,23.3,46.8,1016.9,1098.5,0.6,0.8,0.8,212.6,0.0
2019-11-17 05:48:00,289.9,4.7,1.7,19.9,23.3,46.7,1017.0,1094.9,0.6,0.8,0.8,212.6,0.0
2019-11-17 05:58:00,279.1,6.7,0.9,19.3,23.3,47.0,1016.9,1090.5,0.8,0.9,0.9,212.6,0.0
2019-11-17 06:08:00,280.8,6.0,1.1,19.2,23.3,46.6,1016.8,1101.6,0.4,0.6,0.6,212.6,0.0
2019-11-17 06:18:00,276.5,7.3,0.3,20.2,23.3,46.6,1016.8,1096.5,0.5,0.7,0.7,212.6,0.0
2019-11-17 06:28:00,278.9,8.0,0.1,22.3,23.3,46.6,1016.7,1097.6,0.4,0.5,0.5,212.6,0.0
2019-11-17 06:38:00,279.5,4.9,0.6,20.0,23.2,46.9,1016.8,1089.3,0.5,0.7,0.7,212.6,0.0
2019-11-17 06:48:00,270.7,6.7,1.1,20.9,23.3,46.4,1016.7,1108.6,0.4,0.6,0.8,212.6,0.0
2019-11-17 06:58:00,277.1,6.2,1.9,16.9,23.3,46.4,1016.8,1100.5,0.6,0.8,0.8,212.6,0.0
2019-11-17 07:08:00,273.9,4.1,1.2,18.8,23.3,46.3,1016.8,1102.7,0.7,0.9,1.0,212.6,0.0
2019-11-17 07:18:00,286.0,5.2,0.9,19.3,23.2,46.5,1016.8,1098.7,0.7,0.9,0.9,212.6,0.0
2019-11-17 07:28:00,273.7,6.4,0.6,19.6,23.2,46.2,1016.7,1117.1,0.5,0.6,0.6,212.6,0.0
2019-11-17 07:38:00,270.7,4.4,-0.4,20.6,23.2,46.2,1016.8,1113.2,0.6,0.8,0.9,212.6,0.0
2019-11-17 07:48:00,268.6,5.9,0.8,18.3,23.2,46.2,1016.9,1107.5,0.4,0.5,0.5,212.6,0.0
2019-11-17 07:58:00,273.5,7.8,1.4,17.4,23.2,46.2,1017.0,1110.4,0.6,0.8,0.8,212.6,0.0
2019-11-17 08:08:00,268.7,5.5,1.2,19.9,23.2,46.1,1017.0,1118.9,0.5,0.7,0.7,212.6,0.0
2019-11-17 08:18:00,262.9,5.9,1.8,16.3,23.2,46.0,1017.0,1122.4,0.4,0.7,0.7,212.6,0.0
2019-11-17 08:28:00,264.8,5.2,0.9,21.0,23.2,46.0,1017.0,1124.5,0.5,0.8,0.8,212.6,0.0
2019-11-17 08:38:00,282.0,6.2,2.3,15.2,23.2,46.0,1017.0,1113.2,0.5,0.8,0.8,212.6,0.0
2019-11-17 08:48:00,268.2,5.7,0.6,20.7,23.2,46.3,1017.0,1113.5,0.5,0.5,0.5,212.6,0.0
2019-11-17 08:58:00,260.4,5.8,0.8,20.2,23.2,46.0,1017.0,1120.1,0.6,0.9,0.9,212.6,0.0
2019-11-17 09:08:00,277.2,5.9,0.6,22.7,23.2,46.0,1017.0,1123.4,0.5,0.8,0.8,212.6,0.0
2019-11-17 09:18:00,266.4,4.6,2.3,18.5,23.2,46.0,1017.0,1116.9,0.4,0.6,0.8,212.6,0.0
2019-11-17 09:28:00,283.9,6.6,1.8,17.5,23.2,46.2,1017.1,1103.4,0.3,0.6,0.6,212.6,0.0
2019-11-17 09:38:00,267.7,7.6,2.3,19.0,23.2,46.0,1017.1,1123.1,0.5,0.6,0.8,212.6,0.0
2019-11-17 09:48:00,265.5,5.9,2.1,16.6,23.2,45.9,1017.1,1120.6,0.5,0.6,0.8,212.6,0.0
2019-11-17 09:58:00,266.6,5.0,1.1,22.0,23.2,45.9,1017.0,1119.2,0.5,0.6,0.6,212.6,0.0
2019-11-17 10:08:00,280.7,5.7,1.4,20.6,23.2,46.0,1017.1,1122.9,0.7,0.9,1.0,212.6,0.0
2019-11-17 10:18:00,263.8,6.4,1.7,18.5,23.2,45.9,1017.1,1131.6,0.6,0.8,0.8,212.6,0.0
2019-11-17 10:28:00,251.5,5.5,0.5,22.9,23.2,45.9,1017.1,1133.0,0.4,0.7,0.7,212.6,0.0
2019-11-17 10:38:00,240.3,5.8,3.2,19.5,23.2,45.9,1017.1,1132.1,0.5,0.8,0.8,212.6,0.0
2019-11-17 10:48:00,245.0,3.9,1.2,19.1,23.2,46.0,1017.0,1121.5,0.7,1.0,1.0,212.6,0.0
2019-11-17 10:58:00,240.9,4.4,3.3,19.8,23.2,46.3,1017.0,1126.0,0.5,0.6,0.6,212.6,0.0
2019-11-17 11:08:00,238.0,4.8,0.9,20.0,23.2,46.0,1017.0,1127.8,0.6,0.8,0.8,212.6,0.0
2019-11-17 11:18:00,250.3,4.1,3.4,14.7,23.2,46.0,1016.9,1123.1,0.5,0.8,0.8,212.6,0.0
2019-11-17 11:28:00,255.6,5.0,1.6,22.0,23.2,46.1,1016.9,1119.9,0.4,0.7,0.8,212.6,0.0
2019-11-17 11:38:00,252.8,4.7,2.2,20.6,23.2,46.6,1016.8,1093.7,0.5,0.6,0.6,212.6,0.0
2019-11-17 11:48:00,259.9,5.8,2.3,21.5,23.2,46.1,1016.7,1118.5,0.5,0.7,0.7,212.6,0.0
2019-11-17 11:58:00,257.4,5.7,3.1,17.6,23.2,46.2,1016.6,1118.9,0.6,1.0,1.0,212.9,0.0
2019-11-17 12:08:00,257.6,4.5,0.7,21.7,23.2,46.2,1016.5,1116.2,0.7,0.8,0.8,212.9,0.0
2019-11-17 12:18:00,279.2,5.7,0.3,20.7,23.2,46.3,1016.3,1108.6,0.6,0.9,0.9,212.6,0.0
2019-11-17 12:28:00,265.4,5.6,1.2,18.6,23.2,46.2,1016.2,1115.2,0.8,0.8,0.8,212.6,0.0
2019-11-17 12:38:00,267.9,4.7,2.4,19.8,23.2,46.2,1016.0,1113.4,0.6,0.9,0.9,212.9,0.0
2019-11-17 12:48:00,268.3,5.0,2.8,15.7,23.2,46.2,1016.0,1109.1,0.5,0.8,0.9,212.9,0.0
2019-11-17 12:58:00,284.9,5.2,2.6,19.0,23.2,46.2,1015.8,1103.6,0.6,0.8,0.8,212.9,0.0
2019-11-17 13:08:00,277.2,5.5,4.0,15.3,23.3,46.2,1015.7,1109.3,0.7,0.8,0.8,212.9,0.0
2019-11-17 13:18:00,271.6,5.0,1.6,19.9,23.3,46.3,1015.7,1096.9,0.5,0.6,0.6,212.9,0.0
2019-11-17 13:28:00,277.6,5.2,1.9,19.2,23.3,46.3,1015.7,1093.6,0.5,0.7,0.7,212.9,0.0
2019-11-17 13:38:00,280.7,6.1,2.3,17.9,23.3,46.3,1015.5,1087.8,0.6,0.9,0.9,212.9,0.0
2019-11-17 13:48:00,296.7,4.7,2.5,18.8,23.3,46.7,1015.4,1071.1,0.6,0.8,0.8,212.9,0.0
2019-11-17 13:58:00,278.0,5.4,2.0,19.9,23.4,46.3,1015.3,1089.4,0.6,0.7,0.8,212.9,0.0
2019-11-17 14:08:00,282.2,5.7,2.1,17.8,23.4,46.3,1015.2,1081.7,0.5,0.8,0.8,212.9,0.0
2019-11-17 14:18:00,281.8,6.9,1.6,20.1,23.4,46.3,1015.1,1079.6,0.6,0.7,0.7,212.9,0.0
2019-11-17 14:28:00,298.7,5.7,1.5,17.4,23.4,46.3,1015.1,1068.0,0.6,0.6,0.6,212.9,0.0
2019-11-17 14:38:00,291.7,5.5,1.5,19.2,23.4,46.3,1014.9,1080.9,0.6,0.8,0.9,212.9,0.0
2019-11-17 14:48:00,293.8,6.2,2.4,17.9,23.4,46.3,1014.9,1081.5,0.6,0.8,0.8,212.9,0.0
2019-11-17 14:58:00,285.8,6.0,1.1,20.8,23.4,46.3,1014.9,1078.9,0.4,0.6,0.8,213.2,0.0
2019-11-17 15:08:00,291.2,8.0,2.9,18.1,23.4,46.3,1014.8,1072.1,0.4,0.6,0.9,212.9,0.0
2019-11-17 15:18:00,289.0,7.3,2.4,20.1,23.4,46.4,1014.7,1071.2,0.8,1.0,1.0,212.9,0.0
2019-11-17 15:28:00,294.5,6.3,2.2,17.3,23.4,46.4,1014.7,1071.6,0.6,0.8,0.9,212.9,0.0
2019-11-17 15:38:00,300.3,6.3,2.6,20.3,23.4,46.4,1014.7,1076.3,0.6,0.9,1.0,213.0,0.0
2019-11-17 15:48:00,294.7,5.9,2.3,17.9,23.4,46.4,1014.6,1070.2,0.8,0.9,0.9,213.2,0.0
2019-11-17 15:58:00,295.6,3.8,1.5,17.7,23.3,46.9,1014.6,1060.8,0.3,0.6,0.6,212.9,0.0
2019-11-17 16:08:00,293.6,6.2,1.8,19.0,23.4,46.4,1014.4,1074.0,0.6,0.8,0.8,212.9,0.0
2019-11-17 16:18:00,292.6,6.0,3.6,19.3,23.4,46.5,1014.5,1071.0,0.6,0.8,0.8,212.9,0.0
2019-11-17 16:28:00,290.8,7.1,1.6,22.1,23.4,46.5,1014.7,1067.8,0.5,0.8,0.8,213.0,0.0
2019-11-17 16:38:00,304.3,5.8,0.9,17.9,23.3,46.6,1014.7,1064.5,0.4,0.6,0.8,212.9,0.0
2019-11-17 16:48:00,289.7,5.8,2.3,18.9,23.3,46.5,1014.7,1073.8,0.5,0.9,0.9,212.9,0.0
2019-11-17 16:58:00,297.7,5.7,3.2,16.9,23.3,46.6,1014.7,1074.0,0.6,0.9,0.9,212.9,0.0
2019-11-17 17:08:00,292.1,6.9,3.6,19.1,23.3,46.7,1014.6,1075.3,0.6,0.8,0.8,213.3,0.0
2019-11-17 17:18:00,295.1,4.9,3.8,19.6,23.3,46.8,1014.7,1073.8,0.8,1.1,1.2,213.0,0.0
2019-11-17 17:28:00,290.9,4.7,3.8,19.7,23.3,46.8,1014.8,1082.0,0.7,1.2,1.2,212.9,0.0
2019-11-17 17:38:00,284.2,6.4,2.3,22.2,23.3,46.9,1014.8,1081.5,0.9,1.3,1.4,213.0,0.0
2019-11-17 17:48:00,291.2,5.8,2.5,21.5,23.3,46.9,1014.8,1077.6,1.1,1.5,1.8,213.3,0.0
2019-11-17 17:58:00,291.1,6.3,3.1,19.2,23.3,47.0,1014.9,1077.8,1.4,2.0,2.0,213.3,0.0
2019-11-17 18:08:00,295.6,4.6,2.0,20.0,23.3,47.4,1014.8,1061.9,1.2,1.7,2.2,213.0,0.0
2019-11-17 18:18:00,285.2,4.4,1.7,21.6,23.3,47.0,1014.8,1082.2,1.4,1.8,1.8,212.9,0.0
2019-11-17 18:28:00,288.5,6.6,3.5,18.5,23.3,47.1,1014.9,1081.3,1.2,1.6,1.6,213.0,0.0
2019-11-17 18:38:00,295.1,6.2,1.6,23.9,23.3,47.2,1015.0,1076.8,1.2,1.7,1.7,213.3,0.0
2019-11-17 18:48:00,304.7,6.3,-0.1,25.1,23.3,47.2,1015.0,1074.0,1.1,1.6,1.9,213.0,0.0
2019-11-17 18:58:00,287.1,6.7,3.8,19.3,23.3,47.2,1015.0,1087.0,1.1,1.6,1.6,212.9,0.0
2019-11-17 19:08:00,283.7,6.1,1.6,23.3,23.3,47.2,1015.1,1087.4,1.2,1.8,1.9,213.3,0.0
2019-11-17 19:18:00,282.4,5.7,4.0,17.9,23.3,47.2,1015.2,1080.7,1.2,2.0,2.2,213.3,0.0
2019-11-17 19:28:00,292.7,5.2,2.6,20.6,23.3,47.2,1015.3,1079.1,1.4,1.8,1.9,213.3,0.0
2019-11-17 19:38:00,284.9,4.6,2.5,22.4,23.3,47.3,1015.3,1090.2,1.6,2.0,2.2,212.9,0.0
2019-11-17 19:48:00,286.6,5.2,3.1,19.0,23.3,47.3,1015.4,1086.1,1.5,1.9,2.0,212.9,0.0
2019-11-17 19:58:00,288.1,6.3,1.6,20.0,23.3,47.3,1015.4,1082.8,1.4,1.8,1.9,213.3,0.0
2019-11-17 20:08:00,291.8,7.2,3.4,18.4,23.3,47.3,1015.3,1082.8,1.5,2.2,2.3,213.3,0.0
2019-11-17 20:18:00,296.3,6.2,0.1,22.3,23.2,47.7,1015.3,1070.3,1.1,1.4,1.4,213.0,0.0
2019-11-17 20:28:00,284.3,8.5,2.1,21.0,23.3,47.3,1015.3,1089.2,1.4,1.8,1.8,213.0,0.0
2019-11-17 20:38:00,276.3,6.1,3.1,19.5,23.3,47.4,1015.4,1085.9,1.4,2.0,2.0,213.0,0.0
2019-11-17 20:48:00,287.5,7.0,2.3,19.2,23.3,47.4,1015.2,1083.9,1.5,2.0,2.1,213.3,0.0
2019-11-17 20:58:00,297.7,4.2,2.5,19.6,23.2,47.4,1015.1,1073.4,1.5,2.0,2.4,213.0,0.0
2019-11-17 21:08:00,281.2,5.8,1.3,22.6,23.2,47.4,1015.1,1081.5,1.6,2.0,2.2,212.9,0.0
2019-11-17 21:18:00,287.8,5.6,3.5,18.4,23.2,47.4,1015.2,1077.9,1.9,2.2,2.4,213.3,0.0
2019-11-17 21:28:00,293.9,6.3,3.0,17.9,23.2,47.4,1015.3,1075.7,1.5,2.1,2.3,213.3,0.0
2019-11-17 21:38:00,302.3,6.2,2.3,20.9,23.2,47.4,1015.6,1067.2,1.8,2.2,2.5,213.1,0.0
2019-11-17 21:48:00,295.5,5.3,3.2,20.4,23.2,47.4,1015.8,1076.3,1.8,2.2,2.5,212.9,0.0
2019-11-17 21:58:00,294.0,5.7,2.2,20.5,23.2,47.4,1015.8,1075.7,1.6,2.2,2.2,213.1,0.0
2019-11-17 22:08:00,292.3,4.5,2.1,22.4,23.2,47.4,1015.9,1074.6,1.7,2.2,2.3,213.3,0.0
2019-11-17 22:18:00,302.0,7.0,2.4,19.2,23.2,47.5,1015.6,1073.1,1.6,2.1,2.5,213.3,0.0
2019-11-17 22:28:00,299.8,5.5,2.1,22.3,23.2,48.0,1015.5,1062.2,1.7,1.9,1.9,212.9,0.0
2019-11-17 22:38:00,309.6,5.3,3.0,18.4,23.2,47.6,1015.7,1078.7,1.9,2.4,2.6,212.9,0.0
2019-11-17 22:48:00,304.8,5.4,3.0,21.7,23.2,47.7,1015.8,1077.8,2.1,2.5,2.7,213.0,0.0
2019-11-17 22:58:00,308.4,5.0,3.0,18.9,23.2,47.8,1015.8,1071.6,1.9,2.3,2.4,213.3,0.0
2019-11-17 23:08:00,319.9,6.2,2.6,19.3,23.2,47.9,1015.9,1065.3,1.8,2.4,2.4,212.9,0.0
2019-11-17 23:18:00,308.8,7.2,2.5,18.6,23.2,47.9,1015.8,1074.4,1.8,2.1,2.3,212.9,0.0
2019-11-17 23:28:00,318.1,4.6,2.1,20.3,23.2,48.0,1016.0,1069.5,2.1,2.7,2.7,213.0,0.0
2019-11-17 23:38:00,315.8,5.7,2.6,21.3,23.2,48.0,1016.2,1069.1,1.6,1.9,2.1,213.3,0.0
2019-11-17 23:48:00,325.1,7.8,2.7,21.7,23.2,48.1,1016.2,1064.0,2.0,2.5,2.9,213.3,0.0
2019-11-17 23:58:00,324.5,5.5,3.0,17.8,23.2,48.2,1016.1,1069.7,1.8,2.3,2.8,212.9,0.0
2019-11-18 00:08:00,324.1,6.6,3.3,19.2,23.2,48.2,1016.1,1066.2,1.9,2.4,2.4,213.1,0.0
2019-11-18 00:18:00,328.7,6.8,2.8,19.9,23.2,48.3,1016.2,1065.7,2.2,2.7,2.9,213.3,0.0
2019-11-18 00:28:00,332.6,6.8,2.7,20.1,23.2,48.4,1016.0,1063.8,2.2,2.6,2.8,213.3,0.0
2019-11-18 00:38:00,342.4,6.5,2.6,21.1,23.2,48.9,1015.8,1054.4,1.8,2.2,2.2,212.9,0.0
2019-11-18 00:48:00,325.2,6.7,3.1,22.3,23.2,48.5,1015.8,1064.9,1.9,2.6,2.8,212.9,0.0
2019-11-18 00:58:00,320.0,6.0,3.5,17.1,23.2,48.5,1015.8,1068.9,1.9,2.4,2.4,213.3,0.0
2019-11-18 01:08:00,327.0,5.8,2.4,18.8,23.2,48.6,1015.8,1056.1,2.2,2.8,2.8,213.3,0.0
2019-11-18 01:18:00,339.9,7.0,3.1,19.8,23.2,49.0,1015.9,1054.7,1.8,2.4,2.6,213.3,0.0
2019-11-18 01:28:00,322.1,5.1,2.0,20.8,23.2,48.7,1016.2,1066.6,1.9,2.6,3.4,212.9,0.0
2019-11-18 01:38:00,316.3,5.5,2.2,20.3,23.2,48.7,1016.9,1064.3,2.0,2.5,2.7,213.3,0.0
2019-11-18 01:48:00,326.9,7.2,2.3,22.3,23.2,48.8,1016.5,1061.7,2.1,2.8,2.9,213.3,0.0
2019-11-18 01:58:00,330.5,6.1,2.7,20.5,23.1,49.0,1016.5,1062.4,2.1,2.8,3.1,213.3,0.0
2019-11-18 02:08:00,314.9,5.9,3.5,17.8,23.1,49.0,1016.7,1064.5,1.8,2.4,2.7,212.9,0.0
2019-11-18 02:18:00,316.0,6.8,2.6,20.2,23.2,49.0,1016.7,1071.4,2.0,2.5,2.6,213.3,0.0
2019-11-18 02:28:00,314.6,8.4,1.6,21.0,23.2,49.0,1016.8,1067.2,1.8,2.4,2.6,213.3,0.0
2019-11-18 02:38:00,317.2,6.2,3.2,18.7,23.1,49.1,1016.7,1064.3,2.0,2.6,2.6,213.3,0.0
2019-11-18 02:48:00,305.0,5.3,2.7,19.0,23.1,49.4,1016.9,1058.9,2.0,2.5,2.5,212.9,0.0
2019-11-18 02:58:00,305.9,6.8,2.1,20.5,23.1,49.1,1016.9,1070.0,2.0,2.8,3.0,213.2,0.0
2019-11-18 03:08:00,298.9,7.5,1.9,23.2,23.1,49.1,1017.0,1068.7,1.9,2.5,2.5,213.3,0.0
2019-11-18 03:18:00,307.2,5.7,2.3,19.4,23.1,49.1,1016.8,1063.0,1.4,2.0,2.2,213.3,0.0
2019-11-18 03:28:00,322.5,4.8,-0.4,21.7,23.1,49.3,1016.7,1058.0,1.4,1.9,2.0,213.2,0.0
2019-11-18 03:38:00,296.3,6.5,1.2,19.6,23.1,49.1,1016.6,1071.0,1.6,2.0,2.2,213.3,0.0
2019-11-18 03:48:00,293.2,5.0,0.7,23.1,23.1,49.1,1016.5,1066.4,1.6,2.1,2.1,213.3,0.0
2019-11-18 03:58:00,298.5,5.2,3.2,20.3,23.1,49.1,1016.4,1071.4,1.3,1.7,1.7,213.3,0.0
2019-11-18 04:08:00,306.0,5.2,1.5,21.3,23.1,49.2,1016.3,1064.1,1.2,1.6,1.8,213.2,0.0
2019-11-18 04:18:00,290.1,6.5,3.1,15.7,23.1,49.1,1016.4,1071.9,1.2,1.6,1.8,213.0,0.0
2019-11-18 04:28:00,286.1,6.1,0.5,20.9,23.1,49.1,1016.5,1068.9,1.3,1.6,1.9,213.3,0.0
2019-11-18 04:38:00,293.5,6.2,1.0,21.5,23.1,49.1,1016.7,1070.2,1.5,1.9,1.9,213.3,0.0
2019-11-18 04:48:00,291.9,6.7,1.0,21.9,23.1,49.1,1016.6,1064.7,1.2,1.8,1.8,213.3,0.0
2019-11-18 04:58:00,283.4,5.0,1.6,20.1,23.1,49.5,1016.6,1070.7,1.2,1.4,1.4,213.1,0.0
2019-11-18 05:08:00,277.3,5.4,2.9,19.3,23.1,49.1,1016.5,1079.1,1.1,1.4,1.6,213.3,0.0
2019-11-18 05:18:00,281.2,7.3,2.5,20.3,23.1,49.1,1016.6,1076.1,1.2,1.5,1.6,213.3,0.0
2019-11-18 05:28:00,285.2,4.3,2.6,17.9,23.1,49.1,1016.7,1072.9,1.0,1.4,1.4,213.3,0.0
2019-11-18 05:38:00,292.3,6.6,0.5,22.9,23.1,49.3,1016.7,1060.3,1.0,1.5,1.6,213.3,0.0
2019-11-18 05:48:00,282.9,7.6,1.8,16.9,23.1,49.0,1016.8,1078.7,1.1,1.5,1.5,213.2,0.0
2019-11-18 05:58:00,274.0,5.8,2.2,20.0,23.1,49.0,1016.8,1079.8,0.9,1.1,1.4,213.3,0.0
2019-11-18 06:08:00,280.1,4.5,1.8,18.8,23.1,49.0,1016.7,1070.2,0.8,1.1,1.2,213.3,0.0
2019-11-18 06:18:00,293.5,8.9,1.8,18.4,23.1,49.0,1016.6,1069.1,0.8,1.1,1.1,213.3,0.0
2019-11-18 06:28:00,271.2,5.3,0.7,20.8,23.1,49.0,1016.6,1075.5,0.5,0.8,0.8,213.3,0.0
2019-11-18 06:38:00,268.9,5.9,2.3,19.9,23.1,49.0,1016.8,1083.3,0.8,1.2,1.2,213.3,0.0
2019-11-18 06:48:00,276.2,3.9,2.9,18.7,23.1,48.9,1017.0,1077.2,0.8,1.1,1.1,213.3,0.0
2019-11-18 06:58:00,280.9,6.4,1.7,22.0,23.0,48.9,1017.1,1077.8,0.5,0.9,0.9,213.3,0.0
2019-11-18 07:08:00,276.7,5.7,1.8,17.7,23.0,49.2,1017.3,1077.0,0.8,0.8,0.8,213.1,0.0
2019-11-18 07:18:00,270.8,5.2,3.6,17.3,23.0,48.9,1017.4,1083.5,0.3,0.6,0.7,213.3,0.0
2019-11-18 07:28:00,272.2,4.3,2.4,17.2,23.0,48.9,1017.5,1081.9,0.5,0.8,0.8,213.3,0.0
2019-11-18 07:38:00,274.6,6.6,1.5,21.8,23.0,48.9,1017.6,1079.8,0.6,0.9,0.9,213.3,0.0
2019-11-18 07:48:00,280.7,6.2,1.3,17.8,23.0,49.0,1017.9,1073.8,0.6,1.0,1.0,213.3,0.0
2019-11-18 07:58:00,274.1,7.6,1.4,17.9,23.0,48.8,1018.0,1084.1,0.5,0.5,0.5,213.3,0.0
2019-11-18 08:08:00,274.4,7.7,1.1,20.7,23.0,48.8,1018.0,1080.9,0.6,0.9,0.9,213.3,0.0
2019-11-18 08:18:00,269.1,5.5,5.4,21.3,23.0,49.3,1018.4,1102.7,0.2,0.5,0.6,213.3,0.0
2019-11-18 08:28:00,259.6,5.4,3.6,23.8,23.0,49.6,1018.4,1110.2,1.2,1.9,1.9,213.3,0.0
2019-11-18 08:38:00,219.2,4.9,3.2,26.8,23.0,49.6,1018.5,1126.2,2.6,4.0,4.9,213.3,0.0
2019-11-18 08:48:00,205.9,2.1,5.3,26.6,23.1,49.7,1018.6,1118.9,1.8,2.5,2.9,213.3,0.0
2019-11-18 08:58:00,194.7,5.4,5.0,24.5,23.2,49.8,1018.5,1121.3,1.2,1.7,2.4,213.3,0.0
2019-11-18 09:08:00,204.9,5.0,6.5,21.3,23.3,50.0,1018.5,1112.0,0.9,1.3,1.6,213.6,0.0
2019-11-18 09:18:00,209.0,4.6,6.5,24.5,23.5,50.1,1018.5,1097.6,2.4,4.1,4.7,213.6,0.0
2019-11-18 09:28:00,216.8,3.2,5.7,19.8,23.7,50.2,1018.5,1072.9,2.1,3.5,3.8,214.0,0.0
2019-11-18 09:38:00,198.7,5.8,4.9,23.6,23.8,49.9,1018.4,1071.2,0.9,1.3,1.8,214.0,0.0
2019-11-18 09:48:00,199.8,5.3,3.1,24.2,23.9,49.7,1018.5,1062.8,0.6,1.0,1.1,214.3,0.0
2019-11-18 09:58:00,215.1,3.7,4.6,18.8,24.1,50.0,1018.7,1029.8,1.8,2.4,2.4,214.3,0.0
2019-11-18 10:08:00,229.7,3.5,1.6,23.5,24.3,49.2,1018.8,1031.5,3.7,5.1,6.0,214.7,0.0
2019-11-18 10:18:00,222.8,5.0,1.8,17.8,24.6,48.7,1018.8,1033.3,1.9,3.2,3.9,215.0,0.0
2019-11-18 10:28:00,220.8,5.4,-0.5,23.4,24.6,48.5,1018.9,1059.2,0.8,1.4,1.8,215.0,0.0
2019-11-18 10:38:00,219.7,3.4,-0.8,25.0,24.5,48.5,1019.0,1060.1,0.8,0.8,0.8,214.7,0.0
2019-11-18 10:48:00,222.8,6.3,-1.1,28.2,24.4,48.6,1019.1,1074.2,0.2,0.5,0.5,214.7,0.0
2019-11-18 10:58:00,238.4,4.0,1.6,23.8,24.4,48.7,1019.1,1055.9,0.4,0.7,0.7,214.7,0.0
2019-11-18 11:08:00,255.1,4.6,2.4,21.9,24.5,49.3,1019.0,1025.3,0.5,0.8,1.1,215.0,0.0
2019-11-18 11:18:00,278.3,4.4,3.0,27.0,24.5,49.9,1019.0,1013.7,0.5,0.8,1.1,215.0,0.0
2019-11-18 11:28:00,258.9,5.6,4.7,22.0,24.6,49.5,1019.0,1025.3,0.3,0.4,0.4,215.0,0.0
2019-11-18 11:38:00,245.7,3.3,1.7,26.2,24.6,49.2,1019.0,1017.9,0.3,0.4,0.6,215.0,0.0
2019-11-18 11:48:00,236.2,5.2,2.0,24.2,24.7,49.2,1018.9,1013.3,0.2,0.5,0.5,215.0,0.0
2019-11-18 11:58:00,286.4,5.0,1.9,23.3,24.7,49.3,1018.8,995.9,0.2,0.5,0.6,215.1,0.0
2019-11-18 12:08:00,314.7,7.1,0.1,22.6,24.8,49.3,1018.7,990.5,0.1,0.4,0.4,215.2,0.0
2019-11-18 12:18:00,281.7,6.4,1.1,21.8,24.9,48.4,1018.7,1005.2,0.3,0.6,0.6,215.4,0.0
2019-11-18 12:28:00,266.3,6.2,1.0,20.4,24.9,48.3,1018.7,1005.4,0.3,0.3,0.3,215.4,0.0
2019-11-18 12:38:00,267.0,7.4,2.2,21.7,24.9,48.7,1018.6,986.3,0.2,0.2,0.5,215.4,0.0
2019-11-18 12:48:00,385.5,5.9,0.2,20.9,24.9,48.7,1018.6,974.6,0.2,0.6,0.9,215.4,0.0
2019-11-18 12:58:00,351.3,6.8,-0.4,21.9,25.0,48.2,1018.6,1004.5,0.2,0.4,0.4,215.4,0.0
2019-11-18 13:08:00,297.7,5.2,-0.1,23.6,25.0,48.1,1018.6,997.2,0.1,0.2,0.2,215.4,0.0
2019-11-18 13:18:00,332.3,6.3,0.4,22.1,25.1,48.2,1018.5,990.6,0.0,0.2,0.4,215.5,0.0
2019-11-18 13:28:00,372.8,6.1,-0.2,22.4,25.1,47.9,1018.4,987.0,0.2,0.4,0.4,215.7,0.0
2019-11-18 13:38:00,354.1,7.4,1.0,21.4,25.2,47.9,1018.3,978.6,0.2,0.4,0.4,215.7,0.0
2019-11-18 13:48:00,444.9,7.4,0.6,22.2,25.3,47.8,1018.4,970.4,0.2,0.3,0.4,215.7,0.0
2019-11-18 13:58:00,446.6,8.0,-1.3,21.8,25.4,47.4,1018.4,964.3,0.1,0.3,0.5,215.7,0.0
2019-11-18 14:08:00,413.0,10.6,-2.3,24.8,25.5,47.1,1018.4,960.3,0.1,0.3,0.5,216.1,0.0
2019-11-18 14:19:00,358.3,8.7,-1.9,22.7,25.6,47.0,1018.4,938.3,0.2,0.2,0.4,216.1,0.0
2019-11-18 14:29:00,301.4,9.0,0.7,20.0,25.7,46.6,1018.4,965.0,0.1,0.2,0.2,216.1,0.0
